time,left ear,left forehead,right forehead,right ear
108.35,-0.28286,-1.1961,0.033493,2.1198
108.36,3.0071,-4.4861,1.6785,8.6997
108.36,7.9421,-2.8411,6.6134,13.635
108.37,3.0071,-6.1311,4.9684,10.345
108.37,-1.9278,-6.1311,4.9684,3.7648
108.38,-3.5728,-2.8411,3.3234,2.1198
108.38,-0.28286,-2.8411,-1.6115,2.1198
108.39,4.6521,0.44883,0.033493,8.6997
108.39,9.587,3.7388,-1.6115,10.345
108.39,7.9421,2.0938,0.033493,5.4098
108.4,7.9421,5.3838,-1.6115,5.4098
108.4,7.9421,0.44883,0.033493,7.0548
108.41,3.0071,2.0938,0.033493,8.6997
108.41,4.6521,0.44883,-3.2565,5.4098
108.42,4.6521,0.44883,-3.2565,-1.1701
108.42,3.0071,0.44883,-4.9015,-2.8151
108.43,1.3621,-1.1961,-4.9015,-7.75
108.43,3.0071,2.0938,-3.2565,-4.46
108.43,4.6521,0.44883,-3.2565,-6.1051
108.44,4.6521,-2.8411,-1.6115,-4.46
108.44,1.3621,-4.4861,0.033493,-7.75
108.45,-0.28286,-6.1311,0.033493,-7.75
108.45,-1.9278,-6.1311,0.033493,-2.8151
108.46,-1.9278,-6.1311,-1.6115,-9.395
108.46,1.3621,-7.7761,0.033493,2.1198
108.47,-3.5728,-7.7761,1.6785,2.1198
108.47,-3.5728,-4.4861,1.6785,-1.1701
108.48,3.0071,-4.4861,3.3234,7.0548
108.48,6.297,-6.1311,4.9684,8.6997
108.48,7.9421,-6.1311,4.9684,13.635
108.49,1.3621,-9.421,6.6134,11.99
108.49,-0.28286,-9.421,3.3234,2.1198
108.5,-1.9278,-9.421,3.3234,-7.75
108.5,-5.2178,-7.7761,0.033493,-15.975
108.51,-8.5078,-7.7761,-1.6115,-19.265
108.51,-5.2178,-2.8411,-3.2565,-11.04
108.52,-3.5728,-4.4861,0.033493,3.7648
108.52,-6.8628,-4.4861,0.033493,3.7648
108.53,-8.5078,-6.1311,-1.6115,2.1198
108.53,-6.8628,-4.4861,0.033493,5.4098
108.53,-6.8628,-4.4861,-3.2565,0.47489
108.54,-3.5728,-4.4861,-4.9015,-1.1701
108.54,-1.9278,-2.8411,-4.9015,-1.1701
108.55,1.3621,-2.8411,-6.5465,0.47489
108.55,4.6521,-1.1961,-4.9015,2.1198
108.56,3.0071,-6.1311,-3.2565,0.47489
108.56,-0.28286,-6.1311,-4.9015,-4.46
108.57,-0.28286,-9.421,-3.2565,-9.395
108.57,-1.9278,-7.7761,-1.6115,-14.33
108.57,-3.5728,-2.8411,-3.2565,-17.62
108.58,-1.9278,-4.4861,0.033493,-7.75
108.58,1.3621,-1.1961,0.033493,-4.46
108.59,7.9421,0.44883,0.033493,7.0548
108.59,11.232,-4.4861,1.6785,15.28
108.6,7.9421,-4.4861,0.033493,13.635
108.6,1.3621,-4.4861,0.033493,13.635
108.61,-1.9278,-1.1961,-1.6115,13.635
108.61,-1.9278,0.44883,0.033493,8.6997
108.62,6.297,-2.8411,3.3234,10.345
108.62,12.877,-4.4861,4.9684,15.28
108.62,9.587,-2.8411,6.6134,10.345
108.63,1.3621,0.44883,0.033493,-2.8151
108.63,3.0071,3.7388,-3.2565,-9.395
108.64,6.297,2.0938,1.6785,-2.8151
108.64,3.0071,2.0938,-1.6115,-4.46
108.65,4.6521,8.6737,-1.6115,-7.75
108.65,6.297,10.319,-3.2565,-7.75
108.66,-0.28286,10.319,-8.1914,-14.33
108.66,-5.2178,5.3838,-4.9015,-15.975
108.67,-10.153,5.3838,-3.2565,-12.685
108.67,-11.798,3.7388,-3.2565,-14.33
108.67,-8.5078,3.7388,0.033493,-7.75
108.68,-5.2178,5.3838,0.033493,3.7648
108.68,-1.9278,3.7388,0.033493,3.7648
108.69,-1.9278,7.0288,-1.6115,-1.1701
108.69,9.587,7.0288,-3.2565,0.47489
108.7,7.9421,2.0938,-1.6115,2.1198
108.7,1.3621,3.7388,-1.6115,2.1198
108.71,-3.5728,0.44883,0.033493,-6.1051
108.71,-6.8628,0.44883,1.6785,-9.395
108.71,-0.28286,5.3838,0.033493,-7.75
108.72,3.0071,5.3838,0.033493,-1.1701
108.72,-1.9278,2.0938,0.033493,-2.8151
108.73,-10.153,2.0938,-1.6115,-11.04
108.73,-1.9278,7.0288,1.6785,-7.75
108.74,-1.9278,3.7388,0.033493,-7.75
108.74,-5.2178,5.3838,0.033493,-14.33
108.75,-11.798,3.7388,1.6785,-12.685
108.75,-13.443,5.3838,0.033493,-19.265
108.76,-8.5078,5.3838,0.033493,-12.685
108.76,-5.2178,5.3838,-1.6115,-9.395
108.76,-1.9278,7.0288,0.033493,-7.75
108.77,-1.9278,5.3838,0.033493,-6.1051
108.77,-3.5728,10.319,0.033493,-7.75
108.78,-3.5728,10.319,0.033493,-4.46
108.78,-5.2178,8.6737,-4.9015,-6.1051
108.79,-8.5078,5.3838,0.033493,-6.1051
108.79,-8.5078,5.3838,0.033493,-4.46
108.8,-1.9278,5.3838,0.033493,-2.8151
108.8,-3.5728,5.3838,3.3234,2.1198
108.81,-13.443,5.3838,4.9684,0.47489
108.81,-3.5728,7.0288,4.9684,3.7648
108.81,-8.5078,2.0938,4.9684,2.1198
108.82,-10.153,3.7388,3.3234,-6.1051
108.82,-3.5728,3.7388,3.3234,-6.1051
108.83,-8.5078,0.44883,4.9684,-15.975
108.83,-5.2178,-1.1961,4.9684,-14.33
108.84,1.3621,2.0938,1.6785,-14.33
108.84,-1.9278,-2.8411,3.3234,-4.46
108.85,3.0071,2.0938,0.033493,-2.8151
108.85,7.9421,3.7388,3.3234,3.7648
108.86,3.0071,0.44883,3.3234,7.0548
108.86,-0.28286,3.7388,1.6785,3.7648
108.86,-0.28286,5.3838,1.6785,3.7648
108.87,1.3621,0.44883,0.033493,7.0548
108.87,-3.5728,-2.8411,0.033493,2.1198
108.88,-5.2178,0.44883,0.033493,-2.8151
108.88,-8.5078,-1.1961,-1.6115,-6.1051
108.89,-11.798,0.44883,-4.9015,-9.395
108.89,-5.2178,7.0288,-8.1914,-2.8151
108.9,-10.153,2.0938,-3.2565,3.7648
108.9,-15.088,3.7388,-3.2565,-1.1701
108.9,-15.088,5.3838,-6.5465,-11.04
108.91,-15.088,0.44883,-4.9015,-15.975
108.91,-13.443,2.0938,-6.5465,-11.04
108.92,-8.5078,2.0938,-4.9015,-7.75
108.92,-6.8628,2.0938,-1.6115,-4.46
108.93,-5.2178,2.0938,-4.9015,-6.1051
108.93,6.297,3.7388,-3.2565,2.1198
108.94,6.297,3.7388,1.6785,8.6997
108.94,9.587,5.3838,1.6785,8.6997
108.95,9.587,5.3838,-1.6115,7.0548
108.95,9.587,5.3838,-3.2565,3.7648
108.95,6.297,5.3838,-3.2565,5.4098
108.96,3.0071,3.7388,0.033493,7.0548
108.96,3.0071,3.7388,1.6785,0.47489
108.97,4.6521,2.0938,0.033493,-2.8151
108.97,4.6521,0.44883,0.033493,-1.1701
108.98,6.297,3.7388,0.033493,-1.1701
108.98,12.877,3.7388,0.033493,8.6997
108.99,11.232,0.44883,-1.6115,8.6997
108.99,14.522,3.7388,-4.9015,11.99
109,12.877,-1.1961,-1.6115,20.215
109,9.587,2.0938,-4.9015,11.99
109,9.587,3.7388,-1.6115,11.99
109.01,-0.28286,2.0938,0.033493,7.0548
109.01,-6.8628,2.0938,0.033493,-4.46
109.02,-13.443,-1.1961,1.6785,-11.04
109.02,-10.153,2.0938,1.6785,-14.33
109.03,-5.2178,2.0938,0.033493,-19.265
109.03,-1.9278,5.3838,-1.6115,-17.62
109.04,1.3621,3.7388,-1.6115,-7.75
109.04,1.3621,3.7388,-1.6115,-9.395
109.04,-1.9278,-1.1961,-3.2565,-2.8151
109.05,-11.798,-1.1961,-6.5465,-12.685
109.05,-6.8628,3.7388,-8.1914,-15.975
109.06,-15.088,-1.1961,-9.8364,-15.975
109.06,-5.2178,2.0938,-8.1914,-9.395
109.07,-3.5728,-2.8411,-3.2565,-1.1701
109.07,-10.153,-2.8411,-3.2565,-9.395
109.08,-5.2178,-1.1961,-4.9015,-7.75
109.08,-10.153,-1.1961,-9.8364,-11.04
109.09,-13.443,-4.4861,-11.481,-14.33
109.09,-6.8628,0.44883,-8.1914,-9.395
109.09,-8.5078,-1.1961,-6.5465,-6.1051
109.1,-15.088,0.44883,-4.9015,-7.75
109.1,-15.088,-1.1961,-4.9015,-6.1051
109.11,-16.733,-4.4861,-3.2565,-9.395
109.11,-20.023,-6.1311,-4.9015,-14.33
109.12,-18.378,-4.4861,-4.9015,-15.975
109.12,-20.023,-2.8411,-8.1914,-15.975
109.13,-15.088,-1.1961,-8.1914,-12.685
109.13,-8.5078,2.0938,-4.9015,-7.75
109.14,-6.8628,2.0938,-4.9015,-4.46
109.14,-3.5728,5.3838,-6.5465,-6.1051
109.14,1.3621,3.7388,-4.9015,-7.75
109.15,6.297,3.7388,-6.5465,-7.75
109.15,1.3621,3.7388,-6.5465,-14.33
109.16,-1.9278,3.7388,-4.9015,-11.04
109.16,-1.9278,5.3838,-8.1914,-11.04
109.17,-0.28286,5.3838,-6.5465,-17.62
109.17,1.3621,3.7388,-9.8364,-19.265
109.18,-3.5728,3.7388,-9.8364,-12.685
109.18,3.0071,3.7388,-8.1914,-6.1051
109.18,4.6521,2.0938,-6.5465,-2.8151
109.19,6.297,2.0938,-4.9015,-4.46
109.19,7.9421,3.7388,-4.9015,-7.75
109.2,6.297,5.3838,-4.9015,0.47489
109.2,4.6521,0.44883,-3.2565,3.7648
109.21,9.587,0.44883,1.6785,5.4098
109.21,11.232,-1.1961,1.6785,11.99
109.22,12.877,-2.8411,1.6785,15.28
109.22,7.9421,-2.8411,1.6785,15.28
109.23,1.3621,-2.8411,1.6785,7.0548
109.23,1.3621,-1.1961,3.3234,2.1198
109.23,-1.9278,-4.4861,3.3234,2.1198
109.24,-11.798,-2.8411,3.3234,-2.8151
109.24,-13.443,-1.1961,1.6785,-15.975
109.25,-10.153,0.44883,3.3234,-4.46
109.25,-0.28286,3.7388,4.9684,-1.1701
109.26,3.0071,2.0938,3.3234,2.1198
109.26,-1.9278,0.44883,3.3234,5.4098
109.27,-3.5728,-2.8411,3.3234,-2.8151
109.27,-1.9278,0.44883,1.6785,-2.8151
109.28,3.0071,0.44883,1.6785,-2.8151
109.28,6.297,0.44883,1.6785,3.7648
109.28,7.9421,0.44883,4.9684,8.6997
109.29,9.587,2.0938,1.6785,11.99
109.29,19.457,2.0938,3.3234,16.925
109.3,11.232,0.44883,0.033493,13.635
109.3,11.232,5.3838,-1.6115,11.99
109.31,6.297,3.7388,-1.6115,11.99
109.31,6.297,3.7388,0.033493,3.7648
109.32,9.587,-1.1961,3.3234,10.345
109.32,1.3621,-2.8411,1.6785,7.0548
109.33,-10.153,-4.4861,3.3234,11.99
109.33,-13.443,-4.4861,1.6785,3.7648
109.33,-8.5078,-2.8411,0.033493,2.1198
109.34,-5.2178,-4.4861,3.3234,7.0548
109.34,-6.8628,-4.4861,0.033493,2.1198
109.35,-3.5728,2.0938,-3.2565,2.1198
109.35,-6.8628,-1.1961,-4.9015,-6.1051
109.36,-6.8628,-1.1961,-6.5465,-12.685
109.36,-1.9278,-1.1961,-4.9015,-11.04
109.37,-11.798,-6.1311,-3.2565,-2.8151
109.37,-16.733,2.0938,-6.5465,-12.685
109.37,-3.5728,2.0938,-6.5465,-12.685
109.38,-3.5728,3.7388,-4.9015,-7.75
109.38,6.297,3.7388,-3.2565,-4.46
109.39,6.297,0.44883,-1.6115,0.47489
109.39,4.6521,-1.1961,-1.6115,3.7648
109.4,-5.2178,-2.8411,-4.9015,-1.1701
109.4,-5.2178,2.0938,-4.9015,-9.395
109.41,-6.8628,3.7388,-4.9015,-12.685
109.41,-11.798,2.0938,-3.2565,-9.395
109.42,-10.153,3.7388,-3.2565,-11.04
109.42,-5.2178,5.3838,-3.2565,-6.1051
109.42,-6.8628,2.0938,-4.9015,-1.1701
109.43,-1.9278,3.7388,-4.9015,0.47489
109.43,-0.28286,0.44883,-3.2565,3.7648
109.44,-8.5078,-6.1311,3.3234,-2.8151
109.44,-6.8628,0.44883,1.6785,-6.1051
109.45,-3.5728,-1.1961,0.033493,-4.46
109.45,-8.5078,-4.4861,-3.2565,-2.8151
109.46,-8.5078,-2.8411,-1.6115,-2.8151
109.46,-10.153,2.0938,-3.2565,-15.975
109.47,-3.5728,2.0938,-1.6115,-7.75
109.47,-5.2178,-2.8411,-3.2565,-7.75
109.47,-8.5078,-6.1311,-3.2565,-4.46
109.48,-8.5078,-7.7761,-1.6115,-6.1051
109.48,-5.2178,-4.4861,-3.2565,-6.1051
109.49,-0.28286,-4.4861,-3.2565,2.1198
109.49,4.6521,-2.8411,-3.2565,0.47489
109.5,7.9421,-6.1311,-1.6115,5.4098
109.5,7.9421,-6.1311,3.3234,3.7648
109.51,11.232,-4.4861,1.6785,0.47489
109.51,1.3621,-11.066,3.3234,3.7648
109.51,-3.5728,-12.711,1.6785,-7.75
109.52,-3.5728,-9.421,0.033493,-6.1051
109.52,-5.2178,-11.066,1.6785,-7.75
109.53,-6.8628,-7.7761,1.6785,-12.685
109.53,-8.5078,-6.1311,0.033493,-7.75
109.54,-10.153,-4.4861,0.033493,-9.395
109.54,-10.153,-4.4861,0.033493,-9.395
109.55,-1.9278,-2.8411,-1.6115,-6.1051
109.55,-0.28286,-6.1311,3.3234,-1.1701
109.56,-3.5728,-6.1311,3.3234,0.47489
109.56,-1.9278,-9.421,0.033493,3.7648
109.56,-3.5728,-7.7761,0.033493,-1.1701
109.57,-0.28286,-6.1311,-1.6115,-2.8151
109.57,-5.2178,-11.066,-1.6115,-4.46
109.58,-5.2178,-6.1311,-1.6115,-15.975
109.58,-11.798,-4.4861,-1.6115,-20.91
109.59,-15.088,-1.1961,0.033493,-24.2
109.59,-11.798,0.44883,-1.6115,-12.685
109.6,-10.153,0.44883,-1.6115,-1.1701
109.6,-8.5078,-1.1961,-1.6115,2.1198
109.61,-1.9278,-2.8411,-1.6115,2.1198
109.61,-3.5728,-4.4861,0.033493,-1.1701
109.61,-8.5078,-4.4861,0.033493,-1.1701
109.62,-3.5728,-1.1961,-1.6115,2.1198
109.62,-5.2178,-2.8411,-3.2565,2.1198
109.63,-5.2178,-2.8411,-8.1914,-1.1701
109.63,1.3621,-4.4861,-6.5465,0.47489
109.64,4.6521,-6.1311,-1.6115,2.1198
109.64,4.6521,-6.1311,-1.6115,5.4098
109.65,6.297,-6.1311,3.3234,10.345
109.65,-3.5728,-4.4861,3.3234,3.7648
109.65,-0.28286,-1.1961,1.6785,3.7648
109.66,1.3621,0.44883,-3.2565,-1.1701
109.66,3.0071,-2.8411,-4.9015,3.7648
109.67,-5.2178,-6.1311,-3.2565,3.7648
109.67,-10.153,-6.1311,-4.9015,-7.75
109.68,-13.443,-4.4861,-3.2565,-11.04
109.68,-10.153,-2.8411,-3.2565,-9.395
109.69,-6.8628,-2.8411,-4.9015,-4.46
109.69,-8.5078,-6.1311,-3.2565,-2.8151
109.7,-13.443,-4.4861,-1.6115,-17.62
109.7,-10.153,0.44883,-1.6115,-15.975
109.7,-6.8628,-1.1961,0.033493,-6.1051
109.71,-6.8628,0.44883,1.6785,-1.1701
109.71,-5.2178,-4.4861,3.3234,5.4098
109.72,-13.443,-4.4861,-3.2565,-7.75
109.72,-0.28286,2.0938,0.033493,-6.1051
109.73,-1.9278,-1.1961,1.6785,0.47489
109.73,-1.9278,2.0938,-1.6115,-6.1051
109.74,-5.2178,-1.1961,0.033493,-4.46
109.74,-10.153,2.0938,-4.9015,-12.685
109.75,-0.28286,3.7388,-1.6115,-2.8151
109.75,-3.5728,0.44883,-1.6115,-2.8151
109.75,-8.5078,-1.1961,-1.6115,-11.04
109.76,-8.5078,-2.8411,-1.6115,-9.395
109.76,-5.2178,-2.8411,-3.2565,-4.46
109.77,-8.5078,-4.4861,0.033493,0.47489
109.77,-8.5078,-4.4861,1.6785,3.7648
109.78,-13.443,-2.8411,-1.6115,-9.395
109.78,-11.798,2.0938,-6.5465,-17.62
109.79,-10.153,2.0938,-4.9015,-14.33
109.79,-8.5078,-1.1961,-3.2565,-9.395
109.8,-8.5078,-2.8411,0.033493,-6.1051
109.8,-1.9278,0.44883,0.033493,-4.46
109.8,-5.2178,-1.1961,1.6785,2.1198
109.81,-1.9278,2.0938,1.6785,3.7648
109.81,1.3621,0.44883,-1.6115,8.6997
109.82,-0.28286,-1.1961,-3.2565,5.4098
109.82,1.3621,2.0938,-3.2565,0.47489
109.83,1.3621,3.7388,-1.6115,-1.1701
109.83,1.3621,2.0938,1.6785,5.4098
109.84,-3.5728,2.0938,0.033493,2.1198
109.84,-6.8628,-1.1961,-1.6115,0.47489
109.84,-11.798,-1.1961,-3.2565,-2.8151
109.85,-10.153,0.44883,-1.6115,-11.04
109.85,-10.153,-2.8411,-1.6115,-14.33
109.86,-11.798,-2.8411,-1.6115,-14.33
109.86,-16.733,-4.4861,-1.6115,-12.685
109.87,-16.733,-1.1961,-3.2565,-17.62
109.87,-15.088,-2.8411,-3.2565,-11.04
109.88,-15.088,-2.8411,-1.6115,-6.1051
109.88,-3.5728,-2.8411,0.033493,-1.1701
109.89,-3.5728,-4.4861,0.033493,7.0548
109.89,-8.5078,-2.8411,-3.2565,-4.46
109.89,-0.28286,-1.1961,-3.2565,2.1198
109.9,-3.5728,-4.4861,0.033493,5.4098
109.9,1.3621,0.44883,0.033493,3.7648
109.91,-3.5728,-2.8411,1.6785,2.1198
109.91,-11.798,-6.1311,3.3234,-14.33
109.92,-6.8628,0.44883,1.6785,-9.395
109.92,-3.5728,-2.8411,1.6785,-1.1701
109.93,3.0071,-1.1961,1.6785,-2.8151
109.93,7.9421,-2.8411,0.033493,3.7648
109.94,3.0071,-2.8411,0.033493,-1.1701
109.94,-1.9278,-1.1961,-1.6115,-14.33
109.94,-0.28286,0.44883,-3.2565,-14.33
109.95,-0.28286,2.0938,-1.6115,-11.04
109.95,3.0071,-1.1961,0.033493,-7.75
109.96,1.3621,-4.4861,-1.6115,-1.1701
109.96,4.6521,-1.1961,-1.6115,3.7648
109.97,6.297,-2.8411,-1.6115,5.4098
109.97,-3.5728,-1.1961,0.033493,2.1198
109.98,-10.153,-2.8411,-1.6115,-9.395
109.98,-15.088,-1.1961,-1.6115,-22.555
109.98,-10.153,0.44883,-1.6115,-20.91
109.99,-1.9278,-2.8411,0.033493,-6.1051
109.99,-5.2178,-2.8411,1.6785,-2.8151
110,4.6521,2.0938,-6.5465,-4.46
110,7.9421,0.44883,-4.9015,3.7648
110.01,-0.28286,0.44883,-8.1914,0.47489
110.01,-1.9278,2.0938,-6.5465,7.0548
110.02,-0.28286,0.44883,-4.9015,5.4098
110.02,-3.5728,-6.1311,-4.9015,0.47489
110.03,-5.2178,-9.421,-4.9015,0.47489
110.03,-10.153,-14.356,-4.9015,2.1198
110.03,-18.378,-16.001,-3.2565,-4.46
110.04,-18.378,-11.066,-4.9015,-11.04
110.04,-11.798,-9.421,-6.5465,-6.1051
110.05,-8.5078,-9.421,-4.9015,-1.1701
110.05,-6.8628,-6.1311,-4.9015,3.7648
110.06,-1.9278,-6.1311,-4.9015,-1.1701
110.06,-6.8628,-7.7761,-3.2565,-12.685
110.07,-11.798,-6.1311,-3.2565,-19.265
110.07,-13.443,-6.1311,-4.9015,-20.91
110.08,-10.153,-2.8411,-4.9015,-12.685
110.08,-8.5078,-7.7761,-6.5465,-4.46
110.08,-13.443,-11.066,-8.1914,-7.75
110.09,-10.153,-9.421,-8.1914,-12.685
110.09,-0.28286,-4.4861,-6.5465,-4.46
110.1,1.3621,-6.1311,-3.2565,2.1198
110.1,-0.28286,-6.1311,-3.2565,0.47489
110.11,-10.153,-11.066,-4.9015,-7.75
110.11,-18.378,-12.711,-6.5465,-20.91
110.12,-16.733,-6.1311,-11.481,-25.845
110.12,-8.5078,-2.8411,-13.126,-15.975
110.12,-6.8628,-6.1311,-9.8364,-4.46
110.13,-3.5728,-6.1311,-11.481,-6.1051
110.13,-1.9278,-4.4861,-11.481,-2.8151
110.14,-8.5078,-4.4861,-9.8364,-11.04
110.14,-11.798,-6.1311,-8.1914,-15.975
110.15,-10.153,-4.4861,-8.1914,-12.685
110.15,-8.5078,-6.1311,-6.5465,-11.04
110.16,-8.5078,-6.1311,-8.1914,-11.04
110.16,-8.5078,-4.4861,-9.8364,-6.1051
110.17,-6.8628,-6.1311,-8.1914,-7.75
110.17,-10.153,-9.421,-9.8364,-9.395
110.17,-8.5078,-9.421,-8.1914,-15.975
110.18,-10.153,-7.7761,-8.1914,-19.265
110.18,-5.2178,-4.4861,-6.5465,-9.395
110.19,1.3621,0.44883,-4.9015,2.1198
110.19,9.587,0.44883,-3.2565,10.345
110.2,11.232,-2.8411,-3.2565,10.345
110.2,9.587,-4.4861,-4.9015,7.0548
110.21,7.9421,-7.7761,-4.9015,5.4098
110.21,11.232,-4.4861,-3.2565,11.99
110.22,12.877,-4.4861,-1.6115,8.6997
110.22,3.0071,-2.8411,-3.2565,-1.1701
110.22,-1.9278,0.44883,0.033493,-6.1051
110.23,1.3621,-2.8411,0.033493,-1.1701
110.23,-1.9278,-9.421,1.6785,-1.1701
110.24,4.6521,-4.4861,0.033493,-4.46
110.24,7.9421,-4.4861,0.033493,0.47489
110.25,4.6521,-2.8411,1.6785,-4.46
110.25,-0.28286,-1.1961,0.033493,-6.1051
110.26,-6.8628,-2.8411,1.6785,-15.975
110.26,-13.443,-2.8411,0.033493,-22.555
110.27,-13.443,-2.8411,-3.2565,-24.2
110.27,-3.5728,-1.1961,-1.6115,-17.62
110.27,-3.5728,-4.4861,-1.6115,-4.46
110.28,-1.9278,-2.8411,-1.6115,-4.46
110.28,-1.9278,-2.8411,-1.6115,-4.46
110.29,-6.8628,-2.8411,-1.6115,2.1198
110.29,-3.5728,-4.4861,-1.6115,-6.1051
110.3,-6.8628,-6.1311,-1.6115,-12.685
110.3,-5.2178,-1.1961,-3.2565,-15.975
110.31,1.3621,-4.4861,-3.2565,-14.33
110.31,3.0071,-1.1961,-3.2565,-2.8151
110.31,9.587,3.7388,-1.6115,13.635
110.32,19.457,-1.1961,0.033493,21.86
110.32,17.812,-2.8411,-1.6115,26.795
110.33,17.812,-1.1961,-1.6115,25.15
110.33,11.232,-4.4861,0.033493,23.505
110.34,3.0071,0.44883,0.033493,15.28
110.34,4.6521,7.0288,0.033493,5.4098
110.35,4.6521,5.3838,-1.6115,7.0548
110.35,3.0071,2.0938,-4.9015,2.1198
110.36,-0.28286,2.0938,-3.2565,-4.46
110.36,3.0071,2.0938,-3.2565,-6.1051
110.36,9.587,-1.1961,0.033493,0.47489
110.37,4.6521,-1.1961,1.6785,-4.46
110.37,-0.28286,2.0938,1.6785,-2.8151
110.38,-0.28286,-1.1961,3.3234,-4.46
110.38,-1.9278,0.44883,3.3234,-11.04
110.39,-6.8628,-2.8411,0.033493,-20.91
110.39,-13.443,-6.1311,-1.6115,-29.135
110.4,-13.443,-2.8411,-1.6115,-24.2
110.4,-3.5728,2.0938,0.033493,-12.685
110.41,1.3621,2.0938,4.9684,7.0548
110.41,7.9421,3.7388,3.3234,13.635
110.41,6.297,-2.8411,3.3234,20.215
110.42,3.0071,-1.1961,1.6785,21.86
110.42,1.3621,-2.8411,1.6785,16.925
110.43,6.297,-1.1961,3.3234,15.28
110.43,-0.28286,0.44883,4.9684,11.99
110.44,-5.2178,0.44883,4.9684,7.0548
110.44,1.3621,-2.8411,1.6785,13.635
110.45,3.0071,-4.4861,1.6785,18.57
110.45,4.6521,-2.8411,3.3234,11.99
110.45,-0.28286,-1.1961,0.033493,8.6997
110.46,1.3621,0.44883,3.3234,11.99
110.46,-3.5728,-2.8411,4.9684,5.4098
110.47,-3.5728,-4.4861,4.9684,0.47489
110.47,-11.798,-6.1311,4.9684,-4.46
110.48,-20.023,-2.8411,1.6785,-14.33
110.48,-15.088,2.0938,1.6785,-17.62
110.49,-11.798,3.7388,1.6785,-14.33
110.49,-3.5728,7.0288,0.033493,-17.62
110.5,-3.5728,5.3838,-1.6115,-14.33
110.5,-5.2178,5.3838,-3.2565,-11.04
110.5,-3.5728,2.0938,-3.2565,-7.75
110.51,-13.443,-2.8411,-4.9015,-19.265
110.51,-10.153,-2.8411,-3.2565,-17.62
110.52,-13.443,-7.7761,-4.9015,-17.62
110.52,-6.8628,-2.8411,-1.6115,-9.395
110.53,-3.5728,-2.8411,0.033493,-1.1701
110.53,-0.28286,-1.1961,-4.9015,-4.46
110.54,-0.28286,-4.4861,-3.2565,0.47489
110.54,-6.8628,-4.4861,-3.2565,-9.395
110.55,-10.153,-4.4861,-4.9015,-12.685
110.55,-8.5078,-4.4861,-3.2565,-14.33
110.55,-6.8628,-2.8411,-3.2565,-15.975
110.56,1.3621,-4.4861,-1.6115,-7.75
110.56,3.0071,-6.1311,1.6785,0.47489
110.57,1.3621,-4.4861,1.6785,7.0548
110.57,-1.9278,-9.421,1.6785,5.4098
110.58,-6.8628,-6.1311,3.3234,5.4098
110.58,-10.153,-6.1311,3.3234,7.0548
110.59,-13.443,-9.421,3.3234,3.7648
110.59,-16.733,-7.7761,4.9684,-1.1701
110.59,-21.668,-9.421,4.9684,-1.1701
110.6,-16.733,-9.421,3.3234,-2.8151
110.6,-11.798,-7.7761,4.9684,-2.8151
110.61,-5.2178,-4.4861,4.9684,0.47489
110.61,-6.8628,-6.1311,6.6134,0.47489
110.62,-6.8628,-1.1961,1.6785,-4.46
110.62,1.3621,0.44883,0.033493,0.47489
110.63,1.3621,-1.1961,-3.2565,0.47489
110.63,3.0071,-1.1961,-4.9015,-7.75
110.64,6.297,-2.8411,-1.6115,-2.8151
110.64,-5.2178,-7.7761,-1.6115,-6.1051
110.64,-3.5728,-4.4861,1.6785,-9.395
110.65,3.0071,-2.8411,-1.6115,-2.8151
110.65,1.3621,-2.8411,-1.6115,-1.1701
110.66,-1.9278,-4.4861,0.033493,-6.1051
110.66,-6.8628,-4.4861,0.033493,-4.46
110.67,-13.443,-4.4861,1.6785,-7.75
110.67,-8.5078,2.0938,3.3234,-11.04
110.68,-6.8628,3.7388,4.9684,-2.8151
110.68,-11.798,13.609,3.3234,-4.46
110.69,-11.798,20.189,3.3234,-7.75
110.69,-6.8628,18.544,1.6785,-4.46
110.69,-1.9278,11.964,1.6785,2.1198
110.7,-3.5728,3.7388,0.033493,2.1198
110.7,-13.443,0.44883,-1.6115,-2.8151
110.71,-15.088,0.44883,-1.6115,-6.1051
110.71,-15.088,-1.1961,-3.2565,-9.395
110.72,-15.088,-1.1961,-1.6115,-9.395
110.72,-20.023,-2.8411,0.033493,-14.33
110.73,-20.023,-4.4861,0.033493,-17.62
110.73,-15.088,-4.4861,3.3234,-12.685
110.74,-10.153,-1.1961,3.3234,-11.04
110.74,-10.153,-4.4861,3.3234,-4.46
110.74,-11.798,-2.8411,4.9684,-4.46
110.75,-11.798,-2.8411,6.6134,-1.1701
110.75,-8.5078,-2.8411,4.9684,-6.1051
110.76,-3.5728,-4.4861,3.3234,-2.8151
110.76,-5.2178,-6.1311,3.3234,0.47489
110.77,-0.28286,-6.1311,4.9684,5.4098
110.77,-0.28286,-2.8411,3.3234,2.1198
110.78,1.3621,-2.8411,3.3234,2.1198
110.78,1.3621,-2.8411,1.6785,-1.1701
110.78,-1.9278,-6.1311,-1.6115,2.1198
110.79,-10.153,-6.1311,-1.6115,-4.46
110.79,-11.798,-2.8411,-1.6115,-12.685
110.8,-13.443,-4.4861,-3.2565,-9.395
110.8,-11.798,-2.8411,-1.6115,-19.265
110.81,-13.443,-2.8411,0.033493,-24.2
110.81,-6.8628,-1.1961,-1.6115,-17.62
110.82,-8.5078,-4.4861,-1.6115,-17.62
110.82,-6.8628,0.44883,-3.2565,-17.62
